time,latitude,chl
2024-03-30,55.75,0.240691
2024-03-30,56.0,0.223191
2024-03-30,56.25,0.216868
2024-03-30,56.5,0.210213
2024-03-30,56.75,0.201191
2024-03-30,57.0,0.177012
2024-03-30,57.25,0.162125
2024-03-30,57.5,0.165207
2024-03-30,57.75,0.164717
2024-03-30,58.0,0.164007
2024-03-30,58.25,0.158455
2024-03-30,58.5,0.171288
2024-03-30,58.75,0.175155
2024-03-30,59.0,0.183146
2024-03-30,59.25,0.176438
2024-03-30,59.5,0.220057
2024-03-30,59.75,0.238472
2024-03-30,60.0,0.275892
2024-03-30,60.25,0.292369
2024-03-30,60.5,0.312334
2024-03-30,60.75,0.326301
2024-03-30,61.0,0.322057
2024-03-30,61.25,0.301909
2024-03-30,61.5,0.276827
2024-03-30,61.75,0.26765
2024-03-30,62.0,0.252952
2024-03-30,62.25,0.244502
2024-03-30,62.5,0.239737
2024-03-30,62.75,0.247901
2024-03-30,63.0,0.241931
2024-03-30,63.25,0.258148
2024-03-30,63.5,0.346038
2024-03-30,63.75,0.328572
2024-03-30,64.0,0.349135
2024-03-30,64.25,0.354296
2024-03-30,64.5,0.320821
2024-03-30,64.75,0.300743
2024-03-30,65.0,0.275944
2024-03-31,35.0,0.531597
2024-03-31,35.25,0.566414
2024-03-31,35.5,0.618731
2024-03-31,35.75,0.675625
2024-03-31,36.0,0.750471
2024-03-31,36.25,0.768517
2024-03-31,36.5,0.720553
2024-03-31,36.75,0.710274
2024-03-31,37.0,0.725291
2024-03-31,37.25,0.739027
2024-03-31,37.5,0.74804
2024-03-31,37.75,0.733661
2024-03-31,38.0,0.71951
2024-03-31,38.25,0.712709
2024-03-31,38.5,0.754077
2024-03-31,38.75,0.761658
2024-03-31,39.0,0.718376
2024-03-31,39.25,0.668457
2024-03-31,39.5,0.624458
2024-03-31,39.75,0.613586
2024-03-31,40.0,0.609626
2024-03-31,40.25,0.634318
2024-03-31,40.5,0.64685
2024-03-31,40.75,0.636084
2024-03-31,41.0,0.630411
2024-03-31,41.25,0.598219
2024-03-31,41.5,0.564166
2024-03-31,41.75,0.548289
2024-03-31,42.0,0.544877
2024-03-31,42.25,0.544419
2024-03-31,42.5,0.552892
2024-03-31,42.75,0.563796
2024-03-31,43.0,0.562962
2024-03-31,43.25,0.563736
2024-03-31,43.5,0.529754
2024-03-31,43.75,0.504834
2024-03-31,44.0,0.490353
2024-03-31,44.25,0.46569
2024-03-31,44.5,0.45042
2024-03-31,44.75,0.430618
2024-03-31,45.0,0.405352
2024-03-31,45.25,0.385533
2024-03-31,45.5,0.375974
2024-03-31,45.75,0.378283
2024-03-31,46.0,0.379676
2024-03-31,46.25,0.39563
2024-03-31,46.5,0.405557
2024-03-31,46.75,0.402112
2024-03-31,47.0,0.393184
2024-03-31,47.25,0.409598
2024-03-31,47.5,0.400733
2024-03-31,47.75,0.341147
2024-03-31,48.0,0.337579
2024-03-31,48.25,0.348626
2024-03-31,48.5,0.341063
2024-03-31,48.75,0.340748
2024-03-31,49.0,0.331055
2024-03-31,49.25,0.325786
2024-03-31,49.5,0.342019
2024-03-31,49.75,0.347274
2024-03-31,50.0,0.365008
2024-03-31,50.25,0.378107
2024-03-31,50.5,0.364296
2024-03-31,50.75,0.354967
2024-03-31,51.0,0.363103
2024-03-31,51.25,0.353831
2024-03-31,51.5,0.36222
2024-03-31,51.75,0.3625
2024-03-31,52.0,0.368432
2024-03-31,52.25,0.378135
2024-03-31,52.5,0.380746
2024-03-31,52.75,0.382988
2024-03-31,53.0,0.377038
2024-03-31,53.25,0.381542
2024-03-31,53.5,0.398064
2024-03-31,53.75,0.389845
2024-03-31,54.0,0.369227
2024-03-31,54.25,0.354833
2024-03-31,54.5,0.345589
2024-03-31,54.75,0.330135
2024-03-31,55.0,0.307522
2024-03-31,55.25,0.283618
2024-03-31,55.5,0.267518
2024-03-31,55.75,0.25204
2024-03-31,56.0,0.231632
2024-03-31,56.25,0.223961
2024-03-31,56.5,0.217086
2024-03-31,56.75,0.209186
2024-03-31,57.0,0.18076
2024-03-31,57.25,0.164705
2024-03-31,57.5,0.166252
2024-03-31,57.75,0.16411
2024-03-31,58.0,0.162681
2024-03-31,58.25,0.156509
2024-03-31,58.5,0.167107
2024-03-31,58.75,0.17362
2024-03-31,59.0,0.179492
2024-03-31,59.25,0.173725
2024-03-31,59.5,0.203864
2024-03-31,59.75,0.232744
2024-03-31,60.0,0.267628
2024-03-31,60.25,0.281487
2024-03-31,60.5,0.306053
2024-03-31,60.75,0.316133
2024-03-31,61.0,0.309786
2024-03-31,61.25,0.29296
2024-03-31,61.5,0.274294
2024-03-31,61.75,0.266182
2024-03-31,62.0,0.250669
2024-03-31,62.25,0.247918
2024-03-31,62.5,0.24172
2024-03-31,62.75,0.253095
2024-03-31,63.0,0.246373
2024-03-31,63.25,0.267102
2024-03-31,63.5,0.350974
2024-03-31,63.75,0.335323
2024-03-31,64.0,0.365144
2024-03-31,64.25,0.368498
2024-03-31,64.5,0.328987
2024-03-31,64.75,0.308507
2024-03-31,65.0,0.285399
2024-04-01,35.0,0.525252
2024-04-01,35.25,0.550125
2024-04-01,35.5,0.591971
2024-04-01,35.75,0.634271
2024-04-01,36.0,0.673112
2024-04-01,36.25,0.677234
2024-04-01,36.5,0.649412
2024-04-01,36.75,0.642543
2024-04-01,37.0,0.661524
2024-04-01,37.25,0.681018
2024-04-01,37.5,0.694738
2024-04-01,37.75,0.677925
2024-04-01,38.0,0.672512
2024-04-01,38.25,0.676779
2024-04-01,38.5,0.715712
2024-04-01,38.75,0.742707
2024-04-01,39.0,0.70633
2024-04-01,39.25,0.662127
2024-04-01,39.5,0.635144
2024-04-01,39.75,0.627785
2024-04-01,40.0,0.609027
2024-04-01,40.25,0.616551
2024-04-01,40.5,0.622355
2024-04-01,40.75,0.61569
2024-04-01,41.0,0.608755
2024-04-01,41.25,0.580895
2024-04-01,41.5,0.542951
2024-04-01,41.75,0.523871
2024-04-01,42.0,0.528217
2024-04-01,42.25,0.526555
2024-04-01,42.5,0.535988
2024-04-01,42.75,0.547547
2024-04-01,43.0,0.546138
2024-04-01,43.25,0.548575
2024-04-01,43.5,0.513785
2024-04-01,43.75,0.486123
2024-04-01,44.0,0.471874
2024-04-01,44.25,0.450643
2024-04-01,44.5,0.440369
2024-04-01,44.75,0.426441
2024-04-01,45.0,0.405425
2024-04-01,45.25,0.388017
2024-04-01,45.5,0.383648
2024-04-01,45.75,0.389484
2024-04-01,46.0,0.394052
2024-04-01,46.25,0.411084
2024-04-01,46.5,0.424641
2024-04-01,46.75,0.426813
2024-04-01,47.0,0.418413
2024-04-01,47.25,0.438897
2024-04-01,47.5,0.425765
2024-04-01,47.75,0.356978
2024-04-01,48.0,0.358492
2024-04-01,48.25,0.373987
2024-04-01,48.5,0.372313
2024-04-01,48.75,0.371372
2024-04-01,49.0,0.363778
2024-04-01,49.25,0.358145
2024-04-01,49.5,0.375316
2024-04-01,49.75,0.384223
2024-04-01,50.0,0.400467
2024-04-01,50.25,0.416402
2024-04-01,50.5,0.410274
2024-04-01,50.75,0.400108
2024-04-01,51.0,0.410398
2024-04-01,51.25,0.403312
2024-04-01,51.5,0.413654
2024-04-01,51.75,0.411369
2024-04-01,52.0,0.420972
2024-04-01,52.25,0.429743
2024-04-01,52.5,0.432877
2024-04-01,52.75,0.434544
2024-04-01,53.0,0.420609
2024-04-01,53.25,0.4203
2024-04-01,53.5,0.433433
2024-04-01,53.75,0.430817
2024-04-01,54.0,0.40948
2024-04-01,54.25,0.396709
2024-04-01,54.5,0.37782
2024-04-01,54.75,0.35704
2024-04-01,55.0,0.336452
2024-04-01,55.25,0.309152
2024-04-01,55.5,0.285387
2024-04-01,55.75,0.26451
2024-04-01,56.0,0.241742
2024-04-01,56.25,0.232213
2024-04-01,56.5,0.224576
2024-04-01,56.75,0.215911
2024-04-01,57.0,0.183632
2024-04-01,57.25,0.169168
2024-04-01,57.5,0.167795
2024-04-01,57.75,0.166074
2024-04-01,58.0,0.161726
2024-04-01,58.25,0.154772
2024-04-01,58.5,0.162328
2024-04-01,58.75,0.172149
2024-04-01,59.0,0.175072
2024-04-01,59.25,0.172591
2024-04-01,59.5,0.192391
2024-04-01,59.75,0.227615
2024-04-01,60.0,0.258544
2024-04-01,60.25,0.270342
2024-04-01,60.5,0.299035
2024-04-01,60.75,0.308872
2024-04-01,61.0,0.297636
2024-04-01,61.25,0.282819
2024-04-01,61.5,0.27015
2024-04-01,61.75,0.2608
2024-04-01,62.0,0.243852
2024-04-01,62.25,0.244826
2024-04-01,62.5,0.239381
2024-04-01,62.75,0.251436
2024-04-01,63.0,0.245304
2024-04-01,63.25,0.270393
2024-04-01,63.5,0.354842
2024-04-01,63.75,0.339214
2024-04-01,64.0,0.375583
2024-04-01,64.25,0.380012
2024-04-01,64.5,0.3312
2024-04-01,64.75,0.31276
2024-04-01,65.0,0.296122
2024-04-02,35.0,0.484066
2024-04-02,35.25,0.495628
2024-04-02,35.5,0.526366
2024-04-02,35.75,0.551547
2024-04-02,36.0,0.566372
2024-04-02,36.25,0.571691
2024-04-02,36.5,0.554904
2024-04-02,36.75,0.550811
2024-04-02,37.0,0.568409
2024-04-02,37.25,0.592038
2024-04-02,37.5,0.597363
2024-04-02,37.75,0.59327
2024-04-02,38.0,0.601742
2024-04-02,38.25,0.614108
2024-04-02,38.5,0.639413
2024-04-02,38.75,0.678699
2024-04-02,39.0,0.647407
2024-04-02,39.25,0.611988
2024-04-02,39.5,0.596957
2024-04-02,39.75,0.590414
2024-04-02,40.0,0.575978
2024-04-02,40.25,0.562853
2024-04-02,40.5,0.560765
2024-04-02,40.75,0.56262
2024-04-02,41.0,0.550707
2024-04-02,41.25,0.538039
2024-04-02,41.5,0.508411
2024-04-02,41.75,0.491257
2024-04-02,42.0,0.498296
2024-04-02,42.25,0.494198
2024-04-02,42.5,0.503743
2024-04-02,42.75,0.516304
2024-04-02,43.0,0.517422
2024-04-02,43.25,0.521109
2024-04-02,43.5,0.491534
2024-04-02,43.75,0.468199
2024-04-02,44.0,0.45672
2024-04-02,44.25,0.439625
2024-04-02,44.5,0.433846
2024-04-02,44.75,0.426435
2024-04-02,45.0,0.410161
2024-04-02,45.25,0.397417
2024-04-02,45.5,0.398402
2024-04-02,45.75,0.406657
2024-04-02,46.0,0.420394
2024-04-02,46.25,0.441867
2024-04-02,46.5,0.463448
2024-04-02,46.75,0.473238
2024-04-02,47.0,0.465453
2024-04-02,47.25,0.493938
2024-04-02,47.5,0.480353
2024-04-02,47.75,0.404549
2024-04-02,48.0,0.412996
2024-04-02,48.25,0.434025
2024-04-02,48.5,0.442746
2024-04-02,48.75,0.438949
2024-04-02,49.0,0.430838
2024-04-02,49.25,0.425786
2024-04-02,49.5,0.440419
2024-04-02,49.75,0.455915
2024-04-02,50.0,0.47343
2024-04-02,50.25,0.493786
2024-04-02,50.5,0.495512
2024-04-02,50.75,0.494106
2024-04-02,51.0,0.515474
2024-04-02,51.25,0.509754
2024-04-02,51.5,0.521795
2024-04-02,51.75,0.517875
2024-04-02,52.0,0.528908
2024-04-02,52.25,0.535943
2024-04-02,52.5,0.538028
2024-04-02,52.75,0.532279
2024-04-02,53.0,0.503902
2024-04-02,53.25,0.497066
2024-04-02,53.5,0.500364
2024-04-02,53.75,0.505557
2024-04-02,54.0,0.483144
2024-04-02,54.25,0.477711
2024-04-02,54.5,0.439667
2024-04-02,54.75,0.41017
2024-04-02,55.0,0.386485
2024-04-02,55.25,0.351458
2024-04-02,55.5,0.318091
2024-04-02,55.75,0.290117
2024-04-02,56.0,0.266018
2024-04-02,56.25,0.250982
2024-04-02,56.5,0.239903
2024-04-02,56.75,0.226399
2024-04-02,57.0,0.18804
2024-04-02,57.25,0.174898
2024-04-02,57.5,0.172738
2024-04-02,57.75,0.170429
2024-04-02,58.0,0.161138
2024-04-02,58.25,0.154477
2024-04-02,58.5,0.161287
2024-04-02,58.75,0.175809
2024-04-02,59.0,0.180758
2024-04-02,59.25,0.181928
2024-04-02,59.5,0.198728
2024-04-02,59.75,0.235562
2024-04-02,60.0,0.264974
2024-04-02,60.25,0.275227
2024-04-02,60.5,0.304937
2024-04-02,60.75,0.3184
2024-04-02,61.0,0.302562
2024-04-02,61.25,0.289371
2024-04-02,61.5,0.279155
2024-04-02,61.75,0.269651
2024-04-02,62.0,0.252346
2024-04-02,62.25,0.255862
2024-04-02,62.5,0.249069
2024-04-02,62.75,0.260686
2024-04-02,63.0,0.253669
2024-04-02,63.25,0.275987
2024-04-02,63.5,0.357828
2024-04-02,63.75,0.347131
2024-04-02,64.0,0.390973
2024-04-02,64.25,0.397607
2024-04-02,64.5,0.340963
2024-04-02,64.75,0.328167
2024-04-02,65.0,0.309902
2024-04-03,35.0,0.430831
2024-04-03,35.25,0.434897
2024-04-03,35.5,0.452396
2024-04-03,35.75,0.462898
2024-04-03,36.0,0.468445
2024-04-03,36.25,0.478851
2024-04-03,36.5,0.475258
2024-04-03,36.75,0.478587
2024-04-03,37.0,0.492831
2024-04-03,37.25,0.517371
2024-04-03,37.5,0.517536
2024-04-03,37.75,0.532016
2024-04-03,38.0,0.552249
2024-04-03,38.25,0.567883
2024-04-03,38.5,0.581778
2024-04-03,38.75,0.617211
2024-04-03,39.0,0.596529
2024-04-03,39.25,0.571847
2024-04-03,39.5,0.560906
2024-04-03,39.75,0.553786
2024-04-03,40.0,0.549778
2024-04-03,40.25,0.539742
2024-04-03,40.5,0.541532
2024-04-03,40.75,0.548035
2024-04-03,41.0,0.535237
2024-04-03,41.25,0.524214
2024-04-03,41.5,0.506202
2024-04-03,41.75,0.491207
2024-04-03,42.0,0.49527
2024-04-03,42.25,0.491132
2024-04-03,42.5,0.504128
2024-04-03,42.75,0.522485
2024-04-03,43.0,0.525322
2024-04-03,43.25,0.526961
2024-04-03,43.5,0.505018
2024-04-03,43.75,0.485805
2024-04-03,44.0,0.475404
2024-04-03,44.25,0.458021
2024-04-03,44.5,0.452049
2024-04-03,44.75,0.448156
2024-04-03,45.0,0.433636
2024-04-03,45.25,0.424348
2024-04-03,45.5,0.429988
2024-04-03,45.75,0.437502
2024-04-03,46.0,0.454214
2024-04-03,46.25,0.477302
2024-04-03,46.5,0.506209
2024-04-03,46.75,0.527301
2024-04-03,47.0,0.518814
2024-04-03,47.25,0.54646
2024-04-03,47.5,0.538873
2024-04-03,47.75,0.462555
2024-04-03,48.0,0.480847
2024-04-03,48.25,0.505636
2024-04-03,48.5,0.521029
2024-04-03,48.75,0.516624
2024-04-03,49.0,0.506709
2024-04-03,49.25,0.504314
2024-04-03,49.5,0.508953
2024-04-03,49.75,0.525726
2024-04-03,50.0,0.553913
2024-04-03,50.25,0.587297
2024-04-03,50.5,0.598038
2024-04-03,50.75,0.601961
2024-04-03,51.0,0.63022
2024-04-03,51.25,0.636082
2024-04-03,51.5,0.643443
2024-04-03,51.75,0.645618
2024-04-03,52.0,0.661179
2024-04-03,52.25,0.671778
2024-04-03,52.5,0.679212
2024-04-03,52.75,0.66689
2024-04-03,53.0,0.628916
2024-04-03,53.25,0.615287
2024-04-03,53.5,0.605321
2024-04-03,53.75,0.614546
2024-04-03,54.0,0.5913
2024-04-03,54.25,0.596543
2024-04-03,54.5,0.546069
2024-04-03,54.75,0.503283
2024-04-03,55.0,0.470805
2024-04-03,55.25,0.417385
2024-04-03,55.5,0.370136
2024-04-03,55.75,0.329877
2024-04-03,56.0,0.304038
2024-04-03,56.25,0.275725
2024-04-03,56.5,0.255631
2024-04-03,56.75,0.240261
2024-04-03,57.0,0.194963
2024-04-03,57.25,0.178691
2024-04-03,57.5,0.180001
2024-04-03,57.75,0.172003
2024-04-03,58.0,0.160139
2024-04-03,58.25,0.154505
2024-04-03,58.5,0.16489
2024-04-03,58.75,0.185609
2024-04-03,59.0,0.194928
2024-04-03,59.25,0.198913
2024-04-03,59.5,0.220176
2024-04-03,59.75,0.259306
2024-04-03,60.0,0.288684
2024-04-03,60.25,0.294759
2024-04-03,60.5,0.321845
2024-04-03,60.75,0.336595
2024-04-03,61.0,0.320086
2024-04-03,61.25,0.306322
2024-04-03,61.5,0.297219
2024-04-03,61.75,0.29001
2024-04-03,62.0,0.271455
2024-04-03,62.25,0.279249
2024-04-03,62.5,0.266124
2024-04-03,62.75,0.278648
2024-04-03,63.0,0.268916
2024-04-03,63.25,0.285741
2024-04-03,63.5,0.361875
2024-04-03,63.75,0.361968
2024-04-03,64.0,0.413609
2024-04-03,64.25,0.416403
2024-04-03,64.5,0.356501
2024-04-03,64.75,0.35056
2024-04-03,65.0,0.327209
2024-04-04,35.0,0.410226
2024-04-04,35.25,0.405611
2024-04-04,35.5,0.405643
2024-04-04,35.75,0.398109
2024-04-04,36.0,0.396114
2024-04-04,36.25,0.405699
2024-04-04,36.5,0.408978
2024-04-04,36.75,0.415164
2024-04-04,37.0,0.427722
2024-04-04,37.25,0.450467
2024-04-04,37.5,0.45255
2024-04-04,37.75,0.469199
2024-04-04,38.0,0.490224
2024-04-04,38.25,0.50332
2024-04-04,38.5,0.511616
2024-04-04,38.75,0.54368
2024-04-04,39.0,0.54073
2024-04-04,39.25,0.520495
2024-04-04,39.5,0.510528
2024-04-04,39.75,0.50378
2024-04-04,40.0,0.509127
2024-04-04,40.25,0.51246
2024-04-04,40.5,0.523784
2024-04-04,40.75,0.534093
2024-04-04,41.0,0.521977
2024-04-04,41.25,0.507611
2024-04-04,41.5,0.501086
2024-04-04,41.75,0.491202
2024-04-04,42.0,0.492812
2024-04-04,42.25,0.490871
2024-04-04,42.5,0.513014
2024-04-04,42.75,0.537899
2024-04-04,43.0,0.546885
2024-04-04,43.25,0.548617
2024-04-04,43.5,0.533967
2024-04-04,43.75,0.51736
2024-04-04,44.0,0.512855
2024-04-04,44.25,0.495036
2024-04-04,44.5,0.488205
2024-04-04,44.75,0.485787
2024-04-04,45.0,0.472145
2024-04-04,45.25,0.464207
2024-04-04,45.5,0.471719
2024-04-04,45.75,0.478039
2024-04-04,46.0,0.48995
2024-04-04,46.25,0.513793
2024-04-04,46.5,0.544397
2024-04-04,46.75,0.566248
2024-04-04,47.0,0.55435
2024-04-04,47.25,0.563261
2024-04-04,47.5,0.56145
2024-04-04,47.75,0.48802
2024-04-04,48.0,0.512038
2024-04-04,48.25,0.529047
2024-04-04,48.5,0.545244
2024-04-04,48.75,0.542076
2024-04-04,49.0,0.535298
2024-04-04,49.25,0.539618
2024-04-04,49.5,0.533299
2024-04-04,49.75,0.543175
2024-04-04,50.0,0.574429
2024-04-04,50.25,0.614942
2024-04-04,50.5,0.625136
2024-04-04,50.75,0.622227
2024-04-04,51.0,0.635149
2024-04-04,51.25,0.648123
2024-04-04,51.5,0.647735
2024-04-04,51.75,0.654493
2024-04-04,52.0,0.67377
2024-04-04,52.25,0.689378
2024-04-04,52.5,0.698269
2024-04-04,52.75,0.693519
2024-04-04,53.0,0.67699
2024-04-04,53.25,0.682074
2024-04-04,53.5,0.676919
2024-04-04,53.75,0.673433
2024-04-04,54.0,0.647435
2024-04-04,54.25,0.655453
2024-04-04,54.5,0.615476
2024-04-04,54.75,0.570543
2024-04-04,55.0,0.529942
2024-04-04,55.25,0.468359
2024-04-04,55.5,0.41214
2024-04-04,55.75,0.361494
2024-04-04,56.0,0.334731
2024-04-04,56.25,0.299859
2024-04-04,56.5,0.275172
2024-04-04,56.75,0.262146
2024-04-04,57.0,0.212688
2024-04-04,57.25,0.193143
2024-04-04,57.5,0.199222
2024-04-04,57.75,0.183193
2024-04-04,58.0,0.169225
2024-04-04,58.25,0.164796
2024-04-04,58.5,0.184707
2024-04-04,58.75,0.207549
2024-04-04,59.0,0.216315
2024-04-04,59.25,0.21811
2024-04-04,59.5,0.248533
2024-04-04,59.75,0.291439
2024-04-04,60.0,0.317331
2024-04-04,60.25,0.317794
2024-04-04,60.5,0.339633
2024-04-04,60.75,0.35286
2024-04-04,61.0,0.338133
2024-04-04,61.25,0.319493
2024-04-04,61.5,0.309708
2024-04-04,61.75,0.301683
2024-04-04,62.0,0.286885
2024-04-04,62.25,0.296239
2024-04-04,62.5,0.272858
2024-04-04,62.75,0.284145
2024-04-04,63.0,0.271675
2024-04-04,63.25,0.28632
2024-04-04,63.5,0.364866
2024-04-04,63.75,0.370506
2024-04-04,64.0,0.428454
2024-04-04,64.25,0.418725
2024-04-04,64.5,0.355703
2024-04-04,64.75,0.356372
2024-04-04,65.0,0.337119
2024-04-05,35.0,0.435045
2024-04-05,35.25,0.418318
2024-04-05,35.5,0.403549
2024-04-05,35.75,0.385875
2024-04-05,36.0,0.381426
2024-04-05,36.25,0.384979
2024-04-05,36.5,0.386878
2024-04-05,36.75,0.386966
2024-04-05,37.0,0.396077
2024-04-05,37.25,0.411735
2024-04-05,37.5,0.41401
2024-04-05,37.75,0.428367
2024-04-05,38.0,0.448322
2024-04-05,38.25,0.459678
2024-04-05,38.5,0.469212
2024-04-05,38.75,0.495549
2024-04-05,39.0,0.506728
2024-04-05,39.25,0.49562
2024-04-05,39.5,0.483276
2024-04-05,39.75,0.477042
2024-04-05,40.0,0.481931
2024-04-05,40.25,0.490634
2024-04-05,40.5,0.514339
2024-04-05,40.75,0.530966
2024-04-05,41.0,0.520616
2024-04-05,41.25,0.506336
2024-04-05,41.5,0.504036
2024-04-05,41.75,0.499449
2024-04-05,42.0,0.494872
2024-04-05,42.25,0.494767
2024-04-05,42.5,0.524095
2024-04-05,42.75,0.555541
2024-04-05,43.0,0.566792
2024-04-05,43.25,0.570807
2024-04-05,43.5,0.551909
2024-04-05,43.75,0.538156
2024-04-05,44.0,0.535491
2024-04-05,44.25,0.517349
2024-04-05,44.5,0.508669
2024-04-05,44.75,0.504872
2024-04-05,45.0,0.491631
2024-04-05,45.25,0.479927
2024-04-05,45.5,0.485706
2024-04-05,45.75,0.490837
2024-04-05,46.0,0.503102
2024-04-05,46.25,0.523041
2024-04-05,46.5,0.550414
2024-04-05,46.75,0.572526
2024-04-05,47.0,0.562288
2024-04-05,47.25,0.556378
2024-04-05,47.5,0.558076
2024-04-05,47.75,0.511127
2024-04-05,48.0,0.536106
2024-04-05,48.25,0.541006
2024-04-05,48.5,0.560146
2024-04-05,48.75,0.560587
2024-04-05,49.0,0.556713
2024-04-05,49.25,0.570018
2024-04-05,49.5,0.561985
2024-04-05,49.75,0.560304
2024-04-05,50.0,0.582097
2024-04-05,50.25,0.624852
2024-04-05,50.5,0.634035
2024-04-05,50.75,0.62919
2024-04-05,51.0,0.629927
2024-04-05,51.25,0.63463
2024-04-05,51.5,0.6355
2024-04-05,51.75,0.652076
2024-04-05,52.0,0.673754
2024-04-05,52.25,0.683906
2024-04-05,52.5,0.689833
2024-04-05,52.75,0.679921
2024-04-05,53.0,0.667289
2024-04-05,53.25,0.675883
2024-04-05,53.5,0.675953
2024-04-05,53.75,0.667247
2024-04-05,54.0,0.646852
2024-04-05,54.25,0.655824
2024-04-05,54.5,0.634512
2024-04-05,54.75,0.608707
2024-04-05,55.0,0.565173
2024-04-05,55.25,0.504622
2024-04-05,55.5,0.447422
2024-04-05,55.75,0.396102
2024-04-05,56.0,0.369039
2024-04-05,56.25,0.335945
2024-04-05,56.5,0.309496
2024-04-05,56.75,0.297352
2024-04-05,57.0,0.246045
2024-04-05,57.25,0.221622
2024-04-05,57.5,0.230228
2024-04-05,57.75,0.210078
2024-04-05,58.0,0.193439
2024-04-05,58.25,0.187387
2024-04-05,58.5,0.216259
2024-04-05,58.75,0.24065
2024-04-05,59.0,0.242681
2024-04-05,59.25,0.24197
2024-04-05,59.5,0.275646
2024-04-05,59.75,0.324649
2024-04-05,60.0,0.342212
2024-04-05,60.25,0.343982
2024-04-05,60.5,0.357443
2024-04-05,60.75,0.373588
2024-04-05,61.0,0.357367
2024-04-05,61.25,0.33509
2024-04-05,61.5,0.32564
2024-04-05,61.75,0.317486
2024-04-05,62.0,0.308648
2024-04-05,62.25,0.313734
2024-04-05,62.5,0.28653
2024-04-05,62.75,0.288352
2024-04-05,63.0,0.27258
2024-04-05,63.25,0.287511
2024-04-05,63.5,0.368335
2024-04-05,63.75,0.371019
2024-04-05,64.0,0.428369
2024-04-05,64.25,0.412861
2024-04-05,64.5,0.347474
2024-04-05,64.75,0.358813
2024-04-05,65.0,0.338589
2024-04-06,35.0,0.487244
2024-04-06,35.25,0.467826
2024-04-06,35.5,0.442527
2024-04-06,35.75,0.424388
2024-04-06,36.0,0.422528
2024-04-06,36.25,0.417189
2024-04-06,36.5,0.418017
2024-04-06,36.75,0.41306
2024-04-06,37.0,0.417031
2024-04-06,37.25,0.421946
2024-04-06,37.5,0.425683
2024-04-06,37.75,0.44311
2024-04-06,38.0,0.460667
2024-04-06,38.25,0.470883
2024-04-06,38.5,0.491386
2024-04-06,38.75,0.51668
2024-04-06,39.0,0.534003
2024-04-06,39.25,0.535819
2024-04-06,39.5,0.520159
2024-04-06,39.75,0.506583
2024-04-06,40.0,0.504467
2024-04-06,40.25,0.518555
2024-04-06,40.5,0.541506
2024-04-06,40.75,0.561044
2024-04-06,41.0,0.556274
2024-04-06,41.25,0.54834
2024-04-06,41.5,0.545959
2024-04-06,41.75,0.535252
2024-04-06,42.0,0.525506
2024-04-06,42.25,0.522464
2024-04-06,42.5,0.549892
2024-04-06,42.75,0.582861
2024-04-06,43.0,0.598821
2024-04-06,43.25,0.598422
2024-04-06,43.5,0.567014
2024-04-06,43.75,0.553338
2024-04-06,44.0,0.549571
2024-04-06,44.25,0.530448
2024-04-06,44.5,0.514382
2024-04-06,44.75,0.500984
2024-04-06,45.0,0.487934
2024-04-06,45.25,0.478504
2024-04-06,45.5,0.486396
2024-04-06,45.75,0.486423
2024-04-06,46.0,0.497398
2024-04-06,46.25,0.51186
2024-04-06,46.5,0.53918
2024-04-06,46.75,0.567589
2024-04-06,47.0,0.558806
2024-04-06,47.25,0.554862
2024-04-06,47.5,0.559652
2024-04-06,47.75,0.529389
2024-04-06,48.0,0.552204
2024-04-06,48.25,0.553635
2024-04-06,48.5,0.581736
2024-04-06,48.75,0.587978
2024-04-06,49.0,0.584465
2024-04-06,49.25,0.602631
2024-04-06,49.5,0.603394
2024-04-06,49.75,0.598775
2024-04-06,50.0,0.607399
2024-04-06,50.25,0.638549
2024-04-06,50.5,0.643724
2024-04-06,50.75,0.642159
2024-04-06,51.0,0.63395
2024-04-06,51.25,0.632445
2024-04-06,51.5,0.643691
2024-04-06,51.75,0.666712
2024-04-06,52.0,0.688475
2024-04-06,52.25,0.695264
2024-04-06,52.5,0.701667
2024-04-06,52.75,0.668822
2024-04-06,53.0,0.647564
2024-04-06,53.25,0.64928
2024-04-06,53.5,0.64926
2024-04-06,53.75,0.646458
2024-04-06,54.0,0.630924
2024-04-06,54.25,0.632631
2024-04-06,54.5,0.625999
2024-04-06,54.75,0.614833
2024-04-06,55.0,0.573734
2024-04-06,55.25,0.521519
2024-04-06,55.5,0.467655
2024-04-06,55.75,0.422166
2024-04-06,56.0,0.389934
2024-04-06,56.25,0.357881
2024-04-06,56.5,0.326667
2024-04-06,56.75,0.315418
2024-04-06,57.0,0.266263
2024-04-06,57.25,0.240428
2024-04-06,57.5,0.251563
2024-04-06,57.75,0.238185
2024-04-06,58.0,0.218893
2024-04-06,58.25,0.210022
2024-04-06,58.5,0.242866
2024-04-06,58.75,0.272927
2024-04-06,59.0,0.272157
2024-04-06,59.25,0.272883
2024-04-06,59.5,0.303871
2024-04-06,59.75,0.349482
2024-04-06,60.0,0.365284
2024-04-06,60.25,0.37135
2024-04-06,60.5,0.377019
2024-04-06,60.75,0.394503
2024-04-06,61.0,0.378889
2024-04-06,61.25,0.351689
2024-04-06,61.5,0.346151
2024-04-06,61.75,0.33995
2024-04-06,62.0,0.33868
2024-04-06,62.25,0.333823
